source,target,weight,association,target_organism,target_gene,source_organism,source_gene
Ga0081607_116325,Ga0081607_118613,0.02475,positive,Ga0081607,118613,Ga0081607,116325
Ga0081607_116325,Ga0081607_1082113,0.02486,positive,Ga0081607,1082113,Ga0081607,116325
Ga0081607_116325,Ga0081607_117653,0.02533,positive,Ga0081607,117653,Ga0081607,116325
Ga0081607_116325,Ga0081607_11358,0.02545,positive,Ga0081607,11358,Ga0081607,116325
Ga0081607_116325,Ga0081607_116932,0.02666,positive,Ga0081607,116932,Ga0081607,116325
Ga0081607_116325,Ga0081607_109629,0.02794,positive,Ga0081607,109629,Ga0081607,116325
Ga0081607_116325,Ga0081607_109525,0.03483,positive,Ga0081607,109525,Ga0081607,116325
Ga0081607_10701,Ga0081607_10749,0.01976,positive,Ga0081607,10749,Ga0081607,10701
Ga0081607_10701,Ga0081607_104311,0.01983,positive,Ga0081607,104311,Ga0081607,10701
Ga0081607_10701,Ga0081607_108458,0.01996,positive,Ga0081607,108458,Ga0081607,10701
Ga0081607_10701,Ga0081607_11521,0.02061,positive,Ga0081607,11521,Ga0081607,10701
Ga0081607_10701,Ga0081607_11368,0.02161,positive,Ga0081607,11368,Ga0081607,10701
Ga0081607_10701,Ga0081629_12205,0.02161,positive,Ga0081629,12205,Ga0081607,10701
Ga0081607_10701,Ga0081607_111620,0.02217,positive,Ga0081607,111620,Ga0081607,10701
Ga0081607_10701,Ga0081629_11365,0.02348,positive,Ga0081629,11365,Ga0081607,10701
Ga0081607_10701,Ga0081629_11135,0.02414,positive,Ga0081629,11135,Ga0081607,10701
Ga0081607_10701,Ga0081607_121225,0.02481,positive,Ga0081607,121225,Ga0081607,10701
Ga0081607_10701,Ga0081607_11095,0.02612,positive,Ga0081607,11095,Ga0081607,10701
Ga0081607_10701,Ga0081607_11868,0.02655,positive,Ga0081607,11868,Ga0081607,10701
Ga0081607_10701,Ga0081607_10881,0.02728,positive,Ga0081607,10881,Ga0081607,10701
Ga0081607_10701,Ga0081607_11236,0.0273,positive,Ga0081607,11236,Ga0081607,10701
Ga0081607_10701,Ga0081607_111615,0.02734,positive,Ga0081607,111615,Ga0081607,10701
Ga0081607_10701,Ga0081629_109314,0.02782,positive,Ga0081629,109314,Ga0081607,10701
Ga0081607_10701,Ga0081607_12485,0.02834,positive,Ga0081607,12485,Ga0081607,10701
Ga0081607_10701,Ga0081607_11235,0.02875,positive,Ga0081607,11235,Ga0081607,10701
Ga0081607_10701,Ga0081607_10524,-0.02885,negative,Ga0081607,10524,Ga0081607,10701
Ga0081607_10701,Ga0081607_111616,0.02942,positive,Ga0081607,111616,Ga0081607,10701
Ga0081607_10701,Ga0081629_12085,0.03067,positive,Ga0081629,12085,Ga0081607,10701
Ga0081607_10701,Ga0081607_116221,0.03699,positive,Ga0081607,116221,Ga0081607,10701
Ga0081607_111619,Ga0081607_123012,0.01915,positive,Ga0081607,123012,Ga0081607,111619
Ga0081607_111619,Ga0081607_107914,0.01916,positive,Ga0081607,107914,Ga0081607,111619
Ga0081607_111619,Ga0081629_105315,-0.01926,negative,Ga0081629,105315,Ga0081607,111619
Ga0081607_111619,Ga0081607_121110,-0.01988,negative,Ga0081607,121110,Ga0081607,111619
Ga0081607_111619,Ga0081629_12073,0.02039,positive,Ga0081629,12073,Ga0081607,111619
Ga0081607_111619,Ga0081607_121223,0.02867,positive,Ga0081607,121223,Ga0081607,111619
Ga0081607_111619,Ga0081607_121224,0.03267,positive,Ga0081607,121224,Ga0081607,111619
Ga0081607_111619,Ga0081607_111616,0.0331,positive,Ga0081607,111616,Ga0081607,111619
Ga0081607_111619,Ga0081607_111620,0.03954,positive,Ga0081607,111620,Ga0081607,111619
Ga0081607_111619,Ga0081607_121225,0.0508,positive,Ga0081607,121225,Ga0081607,111619
Ga0081607_111619,Ga0081607_111615,0.05567,positive,Ga0081607,111615,Ga0081607,111619
Ga0081607_11869,Ga0081607_11521,0.02207,positive,Ga0081607,11521,Ga0081607,11869
Ga0081607_11869,Ga0081607_118610,0.03327,positive,Ga0081607,118610,Ga0081607,11869
Ga0081607_11869,Ga0081607_11868,0.0491,positive,Ga0081607,11868,Ga0081607,11869
Ga0081607_12308,Ga0081607_107940,-0.0199,negative,Ga0081607,107940,Ga0081607,12308
Ga0081607_12308,Ga0081607_116221,0.02046,positive,Ga0081607,116221,Ga0081607,12308
Ga0081607_12308,Ga0081607_110272,0.02053,positive,Ga0081607,110272,Ga0081607,12308
Ga0081607_12308,Ga0081607_11332,0.02097,positive,Ga0081607,11332,Ga0081607,12308
Ga0081607_12308,Ga0081607_115213,0.0218,positive,Ga0081607,115213,Ga0081607,12308
Ga0081607_12308,Ga0081607_11303,0.02223,positive,Ga0081607,11303,Ga0081607,12308
Ga0081607_12308,Ga0081607_12606,0.02241,positive,Ga0081607,12606,Ga0081607,12308
Ga0081607_12308,Ga0081607_115212,0.02773,positive,Ga0081607,115212,Ga0081607,12308
Ga0081607_12308,Ga0081607_107914,0.03155,positive,Ga0081607,107914,Ga0081607,12308
Ga0081607_10305,Ga0081607_109629,0.01925,positive,Ga0081607,109629,Ga0081607,10305
Ga0081607_10305,Ga0081607_108453,0.01969,positive,Ga0081607,108453,Ga0081607,10305
Ga0081607_10305,Ga0081607_11357,0.01976,positive,Ga0081607,11357,Ga0081607,10305
Ga0081607_10305,Ga0081607_10303,0.0213,positive,Ga0081607,10303,Ga0081607,10305
Ga0081607_10305,Ga0081607_116937,0.02586,positive,Ga0081607,116937,Ga0081607,10305
Ga0081607_10881,Ga0081607_11612,0.01981,positive,Ga0081607,11612,Ga0081607,10881
Ga0081607_10881,Ga0081607_108023,-0.01998,negative,Ga0081607,108023,Ga0081607,10881
Ga0081607_10881,Ga0081607_121225,0.02045,positive,Ga0081607,121225,Ga0081607,10881
Ga0081607_10881,Ga0081607_117723,0.02048,positive,Ga0081607,117723,Ga0081607,10881
Ga0081607_10881,Ga0081607_110245,0.0214,positive,Ga0081607,110245,Ga0081607,10881
Ga0081607_10881,Ga0081607_117812,0.02171,positive,Ga0081607,117812,Ga0081607,10881
Ga0081607_10881,Ga0081607_12192,0.02203,positive,Ga0081607,12192,Ga0081607,10881
Ga0081607_10881,Ga0081629_11362,-0.02253,negative,Ga0081629,11362,Ga0081607,10881
Ga0081607_10881,Ga0081607_11288,0.02417,positive,Ga0081607,11288,Ga0081607,10881
Ga0081607_10881,Ga0081607_11235,0.0248,positive,Ga0081607,11235,Ga0081607,10881
Ga0081607_10881,Ga0081607_11637,0.0267,positive,Ga0081607,11637,Ga0081607,10881
Ga0081607_10881,Ga0081607_10701,0.02728,positive,Ga0081607,10701,Ga0081607,10881
Ga0081607_10881,Ga0081607_107611,0.0283,positive,Ga0081607,107611,Ga0081607,10881
Ga0081607_10881,Ga0081607_11236,0.02931,positive,Ga0081607,11236,Ga0081607,10881
Ga0081607_10881,Ga0081629_114116,-0.02945,negative,Ga0081629,114116,Ga0081607,10881
Ga0081629_105315,Ga0081607_111619,-0.01926,negative,Ga0081607,111619,Ga0081629,105315
Ga0081629_105315,Ga0081629_114116,0.02042,positive,Ga0081629,114116,Ga0081629,105315
Ga0081629_105315,Ga0081629_10478,0.02194,positive,Ga0081629,10478,Ga0081629,105315
Ga0081629_105315,Ga0081629_116111,0.02279,positive,Ga0081629,116111,Ga0081629,105315
Ga0081629_105315,Ga0081629_10915,0.02334,positive,Ga0081629,10915,Ga0081629,105315
Ga0081629_105315,Ga0081607_11358,0.02452,positive,Ga0081607,11358,Ga0081629,105315
Ga0081629_105315,Ga0081629_10401,0.02572,positive,Ga0081629,10401,Ga0081629,105315
Ga0081629_105315,Ga0081629_11162,0.02965,positive,Ga0081629,11162,Ga0081629,105315
Ga0081629_105315,Ga0081629_109314,0.03568,positive,Ga0081629,109314,Ga0081629,105315
Ga0081629_105315,Ga0081629_10373,0.03742,positive,Ga0081629,10373,Ga0081629,105315
Ga0081629_105315,Ga0081629_10206,0.0376,positive,Ga0081629,10206,Ga0081629,105315
Ga0081629_105315,Ga0081629_11365,0.0401,positive,Ga0081629,11365,Ga0081629,105315
Ga0081629_105315,Ga0081629_12128,0.04046,positive,Ga0081629,12128,Ga0081629,105315
Ga0081629_105315,Ga0081629_12205,0.04275,positive,Ga0081629,12205,Ga0081629,105315
Ga0081629_105315,Ga0081629_11362,0.0439,positive,Ga0081629,11362,Ga0081629,105315
Ga0081607_104311,Ga0081607_1082113,0.01909,positive,Ga0081607,1082113,Ga0081607,104311
Ga0081607_104311,Ga0081607_123112,0.02028,positive,Ga0081607,123112,Ga0081607,104311
Ga0081607_104311,Ga0081607_101323,0.02102,positive,Ga0081607,101323,Ga0081607,104311
Ga0081607_104311,Ga0081607_11868,0.02182,positive,Ga0081607,11868,Ga0081607,104311
Ga0081607_104311,Ga0081629_11135,0.02358,positive,Ga0081629,11135,Ga0081607,104311
Ga0081607_104311,Ga0081607_116221,0.02814,positive,Ga0081607,116221,Ga0081607,104311
Ga0081607_104311,Ga0081607_115213,0.0282,positive,Ga0081607,115213,Ga0081607,104311
Ga0081607_104311,Ga0081607_122018,0.0351,positive,Ga0081607,122018,Ga0081607,104311
Ga0081607_104311,Ga0081607_11521,0.06203,positive,Ga0081607,11521,Ga0081607,104311
Ga0081607_122011,Ga0081607_120713,0.0196,positive,Ga0081607,120713,Ga0081607,122011
Ga0081607_122011,Ga0081607_120714,0.02021,positive,Ga0081607,120714,Ga0081607,122011
Ga0081607_122011,Ga0081607_113615,0.02027,positive,Ga0081607,113615,Ga0081607,122011
Ga0081607_122011,Ga0081607_122010,0.02049,positive,Ga0081607,122010,Ga0081607,122011
Ga0081607_122011,Ga0081607_113613,0.02194,positive,Ga0081607,113613,Ga0081607,122011
Ga0081607_122011,Ga0081607_12209,0.02275,positive,Ga0081607,12209,Ga0081607,122011
Ga0081607_122011,Ga0081607_122016,0.02442,positive,Ga0081607,122016,Ga0081607,122011
Ga0081607_122011,Ga0081607_116826,0.0247,positive,Ga0081607,116826,Ga0081607,122011
Ga0081607_122011,Ga0081607_12208,0.02496,positive,Ga0081607,12208,Ga0081607,122011
Ga0081607_122011,Ga0081607_11331,0.02497,positive,Ga0081607,11331,Ga0081607,122011
Ga0081607_122011,Ga0081607_122012,0.02632,positive,Ga0081607,122012,Ga0081607,122011
Ga0081607_122011,Ga0081607_11332,0.02736,positive,Ga0081607,11332,Ga0081607,122011
Ga0081607_122011,Ga0081607_113621,0.02958,positive,Ga0081607,113621,Ga0081607,122011
Ga0081607_122011,Ga0081607_122015,0.03068,positive,Ga0081607,122015,Ga0081607,122011
Ga0081607_111620,Ga0081629_109314,-0.02071,negative,Ga0081629,109314,Ga0081607,111620
Ga0081607_111620,Ga0081629_10266,-0.02154,negative,Ga0081629,10266,Ga0081607,111620
Ga0081607_111620,Ga0081607_12214,0.02177,positive,Ga0081607,12214,Ga0081607,111620
Ga0081607_111620,Ga0081607_10701,0.02217,positive,Ga0081607,10701,Ga0081607,111620
Ga0081607_111620,Ga0081607_12605,0.0229,positive,Ga0081607,12605,Ga0081607,111620
Ga0081607_111620,Ga0081607_12213,0.02687,positive,Ga0081607,12213,Ga0081607,111620
Ga0081607_111620,Ga0081607_121224,0.0356,positive,Ga0081607,121224,Ga0081607,111620
Ga0081607_111620,Ga0081607_111616,0.03601,positive,Ga0081607,111616,Ga0081607,111620
Ga0081607_111620,Ga0081607_121225,0.03723,positive,Ga0081607,121225,Ga0081607,111620
Ga0081607_111620,Ga0081607_111619,0.03954,positive,Ga0081607,111619,Ga0081607,111620
Ga0081607_111620,Ga0081607_111615,0.04425,positive,Ga0081607,111615,Ga0081607,111620
Ga0081607_125323,Ga0081607_112019,0.01958,positive,Ga0081607,112019,Ga0081607,125323
Ga0081607_125323,Ga0081607_116932,0.01968,positive,Ga0081607,116932,Ga0081607,125323
Ga0081607_125323,Ga0081607_12048,0.01981,positive,Ga0081607,12048,Ga0081607,125323
Ga0081607_125323,Ga0081607_110243,-0.02153,negative,Ga0081607,110243,Ga0081607,125323
Ga0081607_125323,Ga0081607_125530,0.02177,positive,Ga0081607,125530,Ga0081607,125323
Ga0081607_125323,Ga0081607_122016,0.02186,positive,Ga0081607,122016,Ga0081607,125323
Ga0081607_125323,Ga0081607_117812,0.025,positive,Ga0081607,117812,Ga0081607,125323
Ga0081607_125323,Ga0081607_11529,0.02787,positive,Ga0081607,11529,Ga0081607,125323
Ga0081607_125323,Ga0081607_113615,0.02946,positive,Ga0081607,113615,Ga0081607,125323
Ga0081629_10478,Ga0081607_107940,0.01929,positive,Ga0081607,107940,Ga0081629,10478
Ga0081629_10478,Ga0081629_12128,0.02058,positive,Ga0081629,12128,Ga0081629,10478
Ga0081629_10478,Ga0081629_11362,0.02094,positive,Ga0081629,11362,Ga0081629,10478
Ga0081629_10478,Ga0081607_108023,0.02175,positive,Ga0081607,108023,Ga0081629,10478
Ga0081629_10478,Ga0081629_105315,0.02194,positive,Ga0081629,105315,Ga0081629,10478
Ga0081629_10478,Ga0081629_12073,0.02252,positive,Ga0081629,12073,Ga0081629,10478
Ga0081629_10478,Ga0081629_10915,0.02646,positive,Ga0081629,10915,Ga0081629,10478
Ga0081629_10478,Ga0081629_11844,0.02827,positive,Ga0081629,11844,Ga0081629,10478
Ga0081629_10478,Ga0081629_10591,0.02894,positive,Ga0081629,10591,Ga0081629,10478
Ga0081629_10478,Ga0081629_11365,0.03052,positive,Ga0081629,11365,Ga0081629,10478
Ga0081629_10478,Ga0081629_10632,0.03101,positive,Ga0081629,10632,Ga0081629,10478
Ga0081629_10478,Ga0081629_10266,0.03113,positive,Ga0081629,10266,Ga0081629,10478
Ga0081629_10478,Ga0081629_10206,0.03136,positive,Ga0081629,10206,Ga0081629,10478
Ga0081629_10478,Ga0081629_11451,0.03154,positive,Ga0081629,11451,Ga0081629,10478
Ga0081629_10478,Ga0081629_116111,0.03488,positive,Ga0081629,116111,Ga0081629,10478
Ga0081629_10478,Ga0081629_10373,0.03653,positive,Ga0081629,10373,Ga0081629,10478
Ga0081629_10478,Ga0081629_12205,0.04379,positive,Ga0081629,12205,Ga0081629,10478
Ga0081607_123317,Ga0081607_12049,0.01968,positive,Ga0081607,12049,Ga0081607,123317
Ga0081607_123317,Ga0081607_11303,0.02012,positive,Ga0081607,11303,Ga0081607,123317
Ga0081607_123317,Ga0081607_117651,0.02015,positive,Ga0081607,117651,Ga0081607,123317
Ga0081607_123317,Ga0081607_12048,0.02056,positive,Ga0081607,12048,Ga0081607,123317
Ga0081607_123317,Ga0081607_11288,0.02283,positive,Ga0081607,11288,Ga0081607,123317
Ga0081607_123317,Ga0081607_1082113,0.02515,positive,Ga0081607,1082113,Ga0081607,123317
Ga0081607_11358,Ga0081607_116937,0.0191,positive,Ga0081607,116937,Ga0081607,11358
Ga0081607_11358,Ga0081607_112019,0.02061,positive,Ga0081607,112019,Ga0081607,11358
Ga0081607_11358,Ga0081607_112315,0.02075,positive,Ga0081607,112315,Ga0081607,11358
Ga0081607_11358,Ga0081607_111115,0.02099,positive,Ga0081607,111115,Ga0081607,11358
Ga0081607_11358,Ga0081607_11136,0.02142,positive,Ga0081607,11136,Ga0081607,11358
Ga0081607_11358,Ga0081607_101323,0.02238,positive,Ga0081607,101323,Ga0081607,11358
Ga0081607_11358,Ga0081607_11408,0.02306,positive,Ga0081607,11408,Ga0081607,11358
Ga0081607_11358,Ga0081607_11303,0.02339,positive,Ga0081607,11303,Ga0081607,11358
Ga0081607_11358,Ga0081607_114256,0.02357,positive,Ga0081607,114256,Ga0081607,11358
Ga0081607_11358,Ga0081607_122010,0.02364,positive,Ga0081607,122010,Ga0081607,11358
Ga0081607_11358,Ga0081607_11006,0.02404,positive,Ga0081607,11006,Ga0081607,11358
Ga0081607_11358,Ga0081607_10136,0.02434,positive,Ga0081607,10136,Ga0081607,11358
Ga0081607_11358,Ga0081629_105315,0.02452,positive,Ga0081629,105315,Ga0081607,11358
Ga0081607_11358,Ga0081607_116325,0.02545,positive,Ga0081607,116325,Ga0081607,11358
Ga0081607_11358,Ga0081629_11162,0.02772,positive,Ga0081629,11162,Ga0081607,11358
Ga0081607_11358,Ga0081607_107610,0.02852,positive,Ga0081607,107610,Ga0081607,11358
Ga0081607_108217,Ga0081607_118610,0.01985,positive,Ga0081607,118610,Ga0081607,108217
Ga0081607_10306,Ga0081607_111431,0.01922,positive,Ga0081607,111431,Ga0081607,10306
Ga0081607_107612,Ga0081607_120726,0.01917,positive,Ga0081607,120726,Ga0081607,107612
Ga0081607_107612,Ga0081607_116937,0.01942,positive,Ga0081607,116937,Ga0081607,107612
Ga0081607_107612,Ga0081607_11288,-0.01965,negative,Ga0081607,11288,Ga0081607,107612
Ga0081607_107612,Ga0081607_12192,-0.02018,negative,Ga0081607,12192,Ga0081607,107612
Ga0081607_107612,Ga0081607_11022,-0.02076,negative,Ga0081607,11022,Ga0081607,107612
Ga0081607_107612,Ga0081607_10301,0.0211,positive,Ga0081607,10301,Ga0081607,107612
Ga0081607_107612,Ga0081607_11125,0.02115,positive,Ga0081607,11125,Ga0081607,107612
Ga0081607_107612,Ga0081607_108422,0.0215,positive,Ga0081607,108422,Ga0081607,107612
Ga0081607_107612,Ga0081607_111115,0.02205,positive,Ga0081607,111115,Ga0081607,107612
Ga0081607_107612,Ga0081607_11612,-0.02345,negative,Ga0081607,11612,Ga0081607,107612
Ga0081607_107612,Ga0081607_11357,0.02403,positive,Ga0081607,11357,Ga0081607,107612
Ga0081607_107612,Ga0081607_107914,0.02541,positive,Ga0081607,107914,Ga0081607,107612
Ga0081607_107612,Ga0081629_10632,0.02548,positive,Ga0081629,10632,Ga0081607,107612
Ga0081607_107612,Ga0081607_115210,0.02553,positive,Ga0081607,115210,Ga0081607,107612
Ga0081607_107612,Ga0081607_11332,0.02628,positive,Ga0081607,11332,Ga0081607,107612
Ga0081607_107612,Ga0081607_112022,0.02668,positive,Ga0081607,112022,Ga0081607,107612
Ga0081607_107612,Ga0081607_123012,0.02721,positive,Ga0081607,123012,Ga0081607,107612
Ga0081607_107612,Ga0081607_107940,-0.02801,negative,Ga0081607,107940,Ga0081607,107612
Ga0081607_107612,Ga0081607_11846,0.02883,positive,Ga0081607,11846,Ga0081607,107612
Ga0081607_107612,Ga0081607_113410,0.03006,positive,Ga0081607,113410,Ga0081607,107612
Ga0081607_107612,Ga0081607_10311,0.04876,positive,Ga0081607,10311,Ga0081607,107612
Ga0081607_10828,Ga0081607_123013,0.02125,positive,Ga0081607,123013,Ga0081607,10828
Ga0081607_10828,Ga0081607_117613,-0.02213,negative,Ga0081607,117613,Ga0081607,10828
Ga0081607_112115,Ga0081607_113519,0.01943,positive,Ga0081607,113519,Ga0081607,112115
Ga0081607_112115,Ga0081607_114256,0.01948,positive,Ga0081607,114256,Ga0081607,112115
Ga0081607_112115,Ga0081607_10301,0.0198,positive,Ga0081607,10301,Ga0081607,112115
Ga0081607_112115,Ga0081607_12323,0.02023,positive,Ga0081607,12323,Ga0081607,112115
Ga0081607_112115,Ga0081607_10524,0.02083,positive,Ga0081607,10524,Ga0081607,112115
Ga0081607_112115,Ga0081607_120720,0.02155,positive,Ga0081607,120720,Ga0081607,112115
Ga0081607_112115,Ga0081607_110243,0.02204,positive,Ga0081607,110243,Ga0081607,112115
Ga0081607_112115,Ga0081607_11284,0.02532,positive,Ga0081607,11284,Ga0081607,112115
Ga0081607_112115,Ga0081607_120714,0.02581,positive,Ga0081607,120714,Ga0081607,112115
Ga0081607_12325,Ga0081607_123013,0.02028,positive,Ga0081607,123013,Ga0081607,12325
Ga0081629_10373,Ga0081607_11846,0.0193,positive,Ga0081607,11846,Ga0081629,10373
Ga0081629_10373,Ga0081629_12128,0.01961,positive,Ga0081629,12128,Ga0081629,10373
Ga0081629_10373,Ga0081629_10915,0.0214,positive,Ga0081629,10915,Ga0081629,10373
Ga0081629_10373,Ga0081607_123112,0.02227,positive,Ga0081607,123112,Ga0081629,10373
Ga0081629_10373,Ga0081629_116111,0.02287,positive,Ga0081629,116111,Ga0081629,10373
Ga0081629_10373,Ga0081629_11844,0.02292,positive,Ga0081629,11844,Ga0081629,10373
Ga0081629_10373,Ga0081629_10401,0.02428,positive,Ga0081629,10401,Ga0081629,10373
Ga0081629_10373,Ga0081629_109314,0.02458,positive,Ga0081629,109314,Ga0081629,10373
Ga0081629_10373,Ga0081629_10206,0.02502,positive,Ga0081629,10206,Ga0081629,10373
Ga0081629_10373,Ga0081629_11365,0.03416,positive,Ga0081629,11365,Ga0081629,10373
Ga0081629_10373,Ga0081629_10478,0.03653,positive,Ga0081629,10478,Ga0081629,10373
Ga0081629_10373,Ga0081629_105315,0.03742,positive,Ga0081629,105315,Ga0081629,10373
Ga0081629_10373,Ga0081629_11362,0.04103,positive,Ga0081629,11362,Ga0081629,10373
Ga0081629_10373,Ga0081629_12205,0.0603,positive,Ga0081629,12205,Ga0081629,10373
Ga0081629_10266,Ga0081607_11284,0.01928,positive,Ga0081607,11284,Ga0081629,10266
Ga0081629_10266,Ga0081607_10749,-0.02062,negative,Ga0081607,10749,Ga0081629,10266
Ga0081629_10266,Ga0081607_10524,0.02062,positive,Ga0081607,10524,Ga0081629,10266
Ga0081629_10266,Ga0081629_11844,0.02132,positive,Ga0081629,11844,Ga0081629,10266
Ga0081629_10266,Ga0081607_111620,-0.02154,negative,Ga0081607,111620,Ga0081629,10266
Ga0081629_10266,Ga0081607_116324,0.02322,positive,Ga0081607,116324,Ga0081629,10266
Ga0081629_10266,Ga0081629_10591,0.02337,positive,Ga0081629,10591,Ga0081629,10266
Ga0081629_10266,Ga0081629_122127,0.02409,positive,Ga0081629,122127,Ga0081629,10266
Ga0081629_10266,Ga0081629_10401,0.02464,positive,Ga0081629,10401,Ga0081629,10266
Ga0081629_10266,Ga0081629_10632,0.02632,positive,Ga0081629,10632,Ga0081629,10266
Ga0081629_10266,Ga0081629_10206,0.02654,positive,Ga0081629,10206,Ga0081629,10266
Ga0081629_10266,Ga0081629_10478,0.03113,positive,Ga0081629,10478,Ga0081629,10266
Ga0081629_10266,Ga0081629_109314,0.03131,positive,Ga0081629,109314,Ga0081629,10266
Ga0081629_10266,Ga0081607_12192,0.03184,positive,Ga0081607,12192,Ga0081629,10266
Ga0081629_10266,Ga0081629_12073,0.03223,positive,Ga0081629,12073,Ga0081629,10266
Ga0081629_10266,Ga0081629_11451,0.04218,positive,Ga0081629,11451,Ga0081629,10266
Ga0081629_10266,Ga0081629_11365,0.04537,positive,Ga0081629,11365,Ga0081629,10266
Ga0081629_10266,Ga0081629_12085,0.06302,positive,Ga0081629,12085,Ga0081629,10266
Ga0081629_10266,Ga0081629_11135,0.07207,positive,Ga0081629,11135,Ga0081629,10266
Ga0081607_114311,Ga0081607_125326,0.0216,positive,Ga0081607,125326,Ga0081607,114311
Ga0081607_114311,Ga0081607_121224,0.02302,positive,Ga0081607,121224,Ga0081607,114311
Ga0081607_114311,Ga0081607_11876,0.02442,positive,Ga0081607,11876,Ga0081607,114311
Ga0081607_114311,Ga0081607_10303,0.02538,positive,Ga0081607,10303,Ga0081607,114311
Ga0081607_114311,Ga0081607_10311,0.02811,positive,Ga0081607,10311,Ga0081607,114311
Ga0081607_122013,Ga0081607_107940,0.02083,positive,Ga0081607,107940,Ga0081607,122013
Ga0081607_122013,Ga0081607_120713,0.02121,positive,Ga0081607,120713,Ga0081607,122013
Ga0081607_122013,Ga0081607_117613,0.02139,positive,Ga0081607,117613,Ga0081607,122013
Ga0081607_122013,Ga0081607_113613,0.02202,positive,Ga0081607,113613,Ga0081607,122013
Ga0081607_122013,Ga0081607_122015,0.02291,positive,Ga0081607,122015,Ga0081607,122013
Ga0081607_122013,Ga0081607_116826,0.02415,positive,Ga0081607,116826,Ga0081607,122013
Ga0081607_122013,Ga0081607_12209,0.02492,positive,Ga0081607,12209,Ga0081607,122013
Ga0081607_122013,Ga0081607_11331,0.0257,positive,Ga0081607,11331,Ga0081607,122013
Ga0081607_122013,Ga0081607_11332,0.02736,positive,Ga0081607,11332,Ga0081607,122013
